ëIéËID,ê¨ê—ID,ééçáêî,äÆìä,èüêî,îsêî,ÉZÅ[Éu,ÇrÇo,ÉzÅ[ÉãÉh,ÇgÇo,é©ê”ì_,ìäãÖâÒ,ìäãÖâÒ13,ñhå‰ó¶,ãÖêî,ë≈é“êî,ë≈êî,îÌà¿ë≈,îÌñ{ó€ë≈,íDéOêU,ó^élãÖ,ó^éÄãÖ,é∏ì_
109,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
110,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
111,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
112,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
113,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
114,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
115,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
116,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
117,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
118,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
119,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
120,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
121,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
122,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
123,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
124,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
125,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
126,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
127,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
128,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
129,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
130,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
131,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
132,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
133,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
134,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
135,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
136,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
137,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
138,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
139,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
140,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
141,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
142,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
143,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
144,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
145,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
146,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
147,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
148,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
149,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
150,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
151,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
152,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
153,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
154,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
155,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
156,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
157,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
158,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
159,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
160,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
161,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
162,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
163,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
164,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
165,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
166,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
167,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
168,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
169,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
170,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
171,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
172,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
173,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
174,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
175,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
176,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
177,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
178,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
179,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
180,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
181,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
182,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
183,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
184,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
185,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
186,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
187,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
188,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
189,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
190,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
191,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
192,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
193,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
194,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
195,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
196,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
197,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
198,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
199,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
200,2,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
3,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
4,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
5,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
6,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
7,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
8,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
9,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
10,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
11,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
12,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
13,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
14,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
15,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
16,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
17,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
18,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
19,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
20,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
21,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
22,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
23,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
24,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
25,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
26,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
27,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
28,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
29,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
30,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
31,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
32,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
33,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
34,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
35,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
36,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
37,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
38,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
39,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
40,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
41,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
42,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
43,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
44,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
45,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
46,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
47,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
48,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
49,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
50,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
51,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
52,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
53,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
54,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
55,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
56,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
57,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
58,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
59,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
60,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
61,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
62,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
63,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
64,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
65,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
66,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
67,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
68,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
69,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
70,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
71,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
72,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
73,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
74,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
75,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
76,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
77,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
78,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
79,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
80,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
81,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
82,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
83,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
84,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
85,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
86,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
87,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
88,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
89,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
90,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
91,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
92,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
93,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
94,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
95,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
96,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
97,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
98,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
99,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
100,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
101,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
102,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
103,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
104,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
105,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
106,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
107,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
108,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
109,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
110,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
111,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
112,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
113,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
114,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
115,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
116,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
117,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
118,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
119,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
120,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
121,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
122,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
123,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
124,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
125,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
126,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
127,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
128,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
129,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
130,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
131,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
132,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
133,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
134,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
135,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
136,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
137,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
138,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
139,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
140,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
141,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
142,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
143,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
144,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
145,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
146,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
147,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
148,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
149,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
150,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
151,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
152,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
153,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
154,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
155,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
156,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
157,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
158,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
159,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
160,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
161,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
162,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
163,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
164,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
165,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
166,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
167,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
168,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
169,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
170,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
171,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
172,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
173,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
174,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
175,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
176,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
177,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
178,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
179,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
180,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
181,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
182,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
183,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
184,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
185,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
186,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
187,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
188,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
189,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
190,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
191,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
192,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
193,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
194,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
195,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
196,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
197,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
198,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
199,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
200,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
1,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
3,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
4,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
5,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
6,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
7,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
8,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
9,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
10,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
11,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
12,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
13,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
14,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
15,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
16,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
17,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
18,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
19,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
20,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
21,4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
